PERMNO,2011-07-29,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-30,2012-01-31,2012-02-29,2012-03-30,2012-04-30,2012-05-31,2012-06-29,2012-07-31,2012-08-31,2012-09-28,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-28,2013-04-30,2013-05-31,2013-06-28,2013-07-31,2013-08-30,2013-09-30,2013-10-31,2013-11-29,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-30,2014-06-30,2014-07-31,2014-08-29,2014-09-30,2014-10-31,2014-11-28,2014-12-31,2015-01-30,2015-02-27,2015-03-31
92428,0.023815,-0.095458,-0.175158,0.053235,0.070092,0.129436,-0.071396,-0.025628,-0.029622,-0.086316,-0.181164,0.125572,-0.215312,0.342095,0.081009,0.0,-0.056272,0.050611,0.066722,0.010226,-0.103638,-0.03898,0.134506,-0.023134,0.06324,0.012908,-0.055472,0.058995,0.128903,-0.038061,-0.026225,-0.163241,-0.009599,-0.013683,0.021387,-0.027165,0.038394,-0.14958,-0.111001,0.148203,0.084221,0.097321,-0.089504,-0.034852,-0.074691
92429,0.145126,-0.285054,-0.084591,0.436727,0.281442,-0.059783,0.194492,-0.016225,0.069155,-0.028958,-0.218785,-0.088833,0.033673,0.088636,0.048017,-0.182271,-0.046285,0.064708,0.063175,-0.069199,-0.005657,-0.036164,0.061973,-0.024613,0.078144,-0.120423,0.127897,0.071157,-0.247247,-0.089193,0.040933,0.108512,-0.061069,-0.007652,-0.059277,0.164447,-0.074351,-0.15019,-0.189038,-0.317241,-0.018182,-0.342593,-0.018779,0.232855,-0.147477
92432,-0.065482,-0.178873,-0.006647,-0.015145,0.04174,0.03585,0.080816,0.035121,-0.006932,-0.016569,-0.049045,0.115354,-0.007782,0.049554,0.04161,-0.047214,-0.115569,0.055254,0.051934,0.096639,0.068487,0.044012,0.034414,-0.021763,0.085747,0.010722,0.06533,0.035758,0.060827,-0.018375,-0.053083,-0.055344,0.103788,-0.026123,0.103529,0.128857,0.059524,0.062861,-0.003714,0.112644,0.018078,0.127981,-0.065105,0.061928,0.06501
92448,-0.126928,-0.12466,-0.151727,-0.046661,-0.089251,-0.010537,0.15229,-0.17098,0.162765,-0.09396,-0.066667,0.156463,-0.014706,-0.162189,0.137767,-0.092902,-0.26122,-0.048287,0.099836,-0.232143,0.27907,0.122727,0.14305,-0.059032,0.056462,0.450119,-0.00819,-0.289843,0.183721,-0.022593,0.102513,0.176846,-0.125484,-0.102746,-0.161895,0.030624,-0.139429,-0.171315,-0.31891,0.042353,0.160271,-0.110895,-0.089716,0.048077,-0.09633
92454,-0.119977,-0.224397,-0.18587,0.088843,0.025617,-0.011101,0.149673,-0.091945,0.092294,-0.04676,0.167814,-0.02874,0.036419,-0.194729,-0.146364,-0.187433,-0.419006,-0.04461,0.077821,0.238267,-0.046647,-0.088685,0.95302,0.213488,0.450435,-0.040767,0.215312,0.326605,-0.095591,-0.010138,0.016652,0.203448,0.046203,-0.061253,0.09824,-0.069092,-0.23504,0.149859,0.032787,0.351807,0.103387,0.065689,-0.143148,-0.11415,0.067119
92457,-0.020043,0.077459,-0.074313,0.087696,0.090253,-0.004415,-0.055802,0.040705,-0.012787,0.00419,0.062974,0.078158,0.026481,-0.089004,0.053451,-0.045363,-0.192538,0.034874,0.090564,0.018154,0.04173,0.020029,0.018565,-0.032597,0.067391,0.177529,0.069761,0.057666,0.085096,0.020193,-0.113464,0.051921,-0.041214,-0.138224,-0.134409,0.175984,0.131455,-0.079357,-0.008451,0.090625,0.020057,-0.014811,-0.128823,0.088664,0.027603
92464,-0.051647,-0.097869,-0.15923,0.109261,-0.103189,-0.032427,0.140541,0.353554,-0.078431,-0.041793,-0.1023,0.188163,-0.019331,0.294162,0.042765,-0.003933,-0.091935,0.041615,0.165772,-0.055243,0.042231,-0.027013,-0.124399,0.081707,0.22717,0.029858,0.133809,-0.09406,-0.064658,-0.079387,0.111447,0.102087,0.017291,-0.076083,0.025843,-0.024765,-0.070053,0.082863,-0.09913,0.045367,-0.10711,0.021717,-0.063259,0.037817,-0.020302
92467,-0.076514,-0.260069,-0.102644,0.176776,-0.114875,0.106489,0.088722,0.008287,-0.009589,-0.042877,-0.034682,0.041916,0.038793,0.053942,-0.024934,-0.099596,0.061285,0.029577,0.067031,0.220513,0.044118,-0.078471,0.311135,0.006661,0.039702,-0.218775,0.060081,0.200769,-0.0504,0.013479,-0.068994,0.008036,0.113375,-0.066826,-0.035806,-0.04244,-0.001847,-0.064755,-0.012859,0.098196,0.001825,0.006375,-0.173756,0.117196,-0.131373
92469,-0.081526,-0.272265,-0.071458,0.165856,-0.166161,-0.047316,0.253104,0.142149,-0.061061,0.032338,-0.037177,-0.055416,0.090083,-0.062153,0.061088,0.108165,-0.012594,0.091199,0.063121,0.040132,0.029863,0.007698,0.011204,-0.01511,0.021734,0.007507,0.091406,0.091488,0.043578,-0.006593,-0.054103,0.059324,-0.045363,-0.054668,0.135899,0.036616,-0.042312,-0.005325,-0.033115,-0.041632,0.153007,-0.025612,-0.006286,0.041786,-0.04839
92471,-0.082349,0.003786,-0.324783,0.303352,-0.069867,0.001382,0.138518,0.05861,0.076747,0.263475,-0.134157,-0.015559,-0.06355,-0.189522,-0.120173,0.163708,-0.058475,0.111611,0.170445,-0.022829,-0.016991,-0.187613,-0.090869,-0.042906,-0.027509,-0.080147,-0.084852,0.09832,0.009065,0.000561,-0.085297,-0.029448,-0.009482,0.125718,-0.00737,-0.059966,-0.109356,-0.1603,0.05524,0.059276,-0.067587,0.086516,0.01363,0.020524,-0.074202
92478,-0.007912,-0.227607,-0.133439,0.191567,0.169231,-0.004605,0.052214,-0.014447,-0.01912,-0.00065,-0.122887,-0.050408,-0.111632,0.264499,0.157748,-0.039016,-0.076827,0.17253,0.098096,-0.084603,0.254879,-0.014639,0.071031,-0.130472,0.077268,-0.076354,0.078657,0.037157,-0.133005,0.098657,-0.059709,-0.057,-0.056204,-0.042135,0.021701,0.095867,-0.02043,0.069519,-0.114,-0.015237,-0.083095,-0.0375,-0.138312,0.083647,0.096662
92493,-0.031985,-0.162095,-0.052827,0.376669,-0.287589,-0.281538,0.248049,-0.03707,0.096011,0.079137,-0.140392,0.062956,-0.224034,0.16427,-0.04038,0.013366,-0.153395,0.179458,-0.096869,0.129469,0.156355,0.056408,0.166863,-0.116083,0.18386,0.167524,-0.149546,-0.408031,0.150985,0.033745,0.009195,0.030979,0.000884,0.045475,-0.030405,0.048345,-0.031575,-0.192192,-0.152416,-0.223058,-0.072581,0.032174,0.197978,0.190577,-0.071471
92530,0.00744,-0.093538,-0.044128,0.077415,-0.00857,0.085771,-0.10594,0.04863,0.124102,0.089483,-0.104,-0.017262,0.03513,0.026916,-0.014245,0.017341,-0.019318,0.050405,0.088252,-0.06741,0.119565,0.054854,-0.065347,0.045298,-0.057466,-0.033983,0.005173,0.038085,-0.062469,0.031729,-0.027166,0.003688,0.097638,0.096605,0.017008,0.021012,-0.074338,0.078494,-0.087085,0.051613,0.006135,-0.03615,-0.056484,0.015326,0.078774
92570,-0.089071,-0.235153,-0.176471,0.346667,-0.118812,-0.02488,0.222222,0.077441,-0.028125,-0.056774,-0.085499,-0.038288,0.028884,0.040212,-0.099561,0.069919,0.081307,0.100846,0.030109,0.040423,0.068739,-0.032529,0.09971,0.01797,0.134476,-0.038444,0.089695,-0.141856,0.037245,-0.032544,-0.035678,0.145877,0.075646,-0.090245,0.048181,0.102981,-0.083538,0.040214,-0.174774,0.067293,0.038612,0.025472,-0.040018,0.046957,-0.029291
92571,-0.052817,-0.256506,-0.35,0.315385,0.239766,0.089623,0.021645,0.241526,-0.153584,-0.25,-0.231183,0.027972,0.170068,-0.02907,0.401198,-0.273504,-0.111765,-0.02649,0.088435,-0.2,0.039063,-0.030075,0.03876,-0.037313,0.054264,-0.095588,0.00813,-0.104839,-0.108108,-0.025253,0.139896,-0.153182,-0.194847,-0.153333,-0.140157,0.062271,-0.115517,0.134503,-0.215292,-0.211736,-0.346944,-0.478945,-0.195918,1.538071,-0.16
92594,0.193877,-0.128205,-0.009804,-0.267327,-0.189189,-0.218333,0.343284,0.698413,1.074766,-0.454955,0.157025,0.178571,0.030303,0.035294,0.011364,0.182584,-0.011877,-0.264423,0.124183,0.110465,0.099476,0.366667,-0.181185,-0.055319,-0.121622,0.138462,0.027027,-0.024123,0.797753,0.24,0.0625,-0.250474,-0.367089,-0.02,-0.061225,0.330435,-0.071895,-0.169014,-0.127119,-0.004854,-0.131707,-0.151685,0.07947,0.104294,-0.227778
92596,-0.013873,-0.133646,-0.161028,0.025807,0.117925,0.084388,0.036316,-0.043805,0.146597,0.003425,-0.03413,0.053004,0.013423,-0.182119,-0.012146,0.005656,-0.164561,0.092683,0.041667,-0.127143,-0.013093,0.112769,0.062593,0.088359,0.085052,-0.205463,0.028401,-0.123546,0.0199,0.016423,0.014238,0.028391,0.151841,-0.111851,0.187406,0.068182,-0.033097,0.149144,-0.058511,0.073446,0.005263,0.020942,-0.127179,0.125734,0.01357
92597,-0.074419,-0.068068,-0.088725,0.147283,0.076741,-0.009569,0.050627,-0.020469,0.00751,-0.087582,-0.103629,-0.010522,-0.059303,0.048005,0.014487,0.125344,0.033708,0.077741,0.094648,-0.002424,0.031794,-0.005934,-0.050537,0.001886,0.04555,-0.00121,0.113288,0.031056,-0.004252,0.054004,-0.079878,0.103805,0.088605,-0.059697,-0.003618,0.083443,-0.078786,0.112812,-0.07035,0.077695,-0.033944,0.07898,-0.089565,0.009233,-0.019874
92601,-0.000451,-0.077687,-0.050441,0.246519,0.01324,-0.020825,0.042535,-0.0516,-0.125264,-0.061234,-0.079096,-0.110987,-0.011292,0.036802,0.03978,-0.10771,0.03562,0.071338,-0.016647,-0.1711,0.048869,-0.103616,0.021722,0.012908,-0.009745,-0.024981,0.120342,0.1386,-0.029215,-0.055172,-0.035169,-0.042641,0.050287,0.055404,-0.011666,0.068197,-0.012278,0.047234,-0.156083,-0.205345,-0.230973,-0.349827,0.111504,0.372611,-0.105568
92611,0.015191,0.029109,-0.024579,0.087961,0.04214,0.047025,-0.008766,0.158486,0.014007,0.042203,-0.061473,0.073177,0.044002,-0.004649,0.047018,0.033363,0.081292,0.012491,0.04176,0.006713,0.0706,-0.008125,0.059421,0.025879,-0.031409,-0.012768,0.095631,0.029147,0.036559,0.094466,-0.032558,0.050643,-0.044614,-0.061382,0.062287,-0.019178,0.001424,0.009052,0.004,0.131509,0.071408,0.015531,-0.027803,0.066219,-0.035642
92614,-0.049236,0.071786,0.013432,0.011597,0.025221,0.025426,0.058694,0.023125,-0.007293,0.01293,-0.000876,0.002046,0.064761,0.017103,0.005153,-0.008635,0.045727,-0.020697,0.030972,0.030564,0.050444,0.010618,-0.039637,0.032298,0.035169,-0.038894,0.013255,0.038517,-0.005598,-0.002125,0.013961,0.053324,0.012489,0.002863,0.074456,0.01728,-0.033974,0.065941,-0.047026,0.106573,-0.000187,0.004713,0.053283,-0.031172,0.002404
92618,-0.099452,0.019068,0.016112,-0.034296,-0.024566,0.089515,-0.016717,-0.019835,0.065703,0.009202,0.016757,0.068589,0.041829,-0.016893,0.001339,-0.037727,0.046674,-0.007358,0.020145,-0.032172,0.085053,0.040043,-0.058366,0.007177,0.017636,-0.042362,0.00983,0.056448,0.019219,0.017406,-0.017241,0.088346,0.052965,0.017628,0.04114,0.022357,0.003073,0.070796,0.028608,0.076815,0.068592,-0.025811,0.077985,0.019671,0.002158
92621,0.023077,0.029173,-0.273232,0.119019,-0.167805,-0.022884,0.055678,0.058602,-0.03796,0.021373,-0.21006,0.15945,0.025483,-0.038989,-0.042354,0.011639,-0.020709,0.035714,0.09441,-0.154077,-0.048199,-0.018657,0.020098,0.014377,-0.329134,-0.026604,0.26045,-0.052934,0.040404,0.025243,-0.07197,0.007483,0.043889,0.054334,-0.005521,0.03393,-0.116348,0.035111,0.007828,-0.12945,0.060967,-0.02733,-0.041066,0.060856,-0.182011
92635,-0.043929,-0.176133,-0.148722,0.347032,0.022373,-0.001326,0.093875,0.035301,0.038801,0.045377,-0.104178,0.085403,-0.05481,0.035503,0.078857,0.049363,0.058169,-0.022467,0.012249,-0.036302,-0.189352,0.010559,0.137677,-0.088061,0.010689,-0.022327,0.134014,-0.055762,0.003375,0.118834,-0.048695,0.025858,0.065844,-0.088975,-0.055202,0.00618,-0.043649,0.056758,0.003876,0.106689,-0.011988,-0.048534,0.002662,0.040361,0.009699
92648,0.091532,-0.073513,-0.192185,0.246792,0.160333,-0.028318,0.066011,0.120553,0.035861,-0.038309,-0.16406,-0.026827,0.049692,0.136489,0.114929,-0.062176,0.13376,0.034881,0.105576,-0.027124,0.07235,0.002793,0.069209,0.044289,0.018423,-0.018466,0.084469,-0.009382,0.037884,0.096591,-0.054012,0.180581,0.002812,0.009113,0.011253,0.024042,-0.155219,0.010164,-0.104386,-0.045463,-0.052409,0.000776,-0.121388,0.162657,-0.093964
92655,-0.037805,-0.042515,-0.026042,0.040546,0.016253,0.042495,0.021902,0.076463,0.060135,-0.047336,-0.006768,0.052761,-0.126667,0.06283,0.024355,0.010648,-0.02875,0.001149,0.017883,-0.031878,0.074322,0.047544,0.045053,0.049976,0.112553,-0.015237,0.002091,-0.046781,0.091122,0.014769,-0.040106,0.069037,0.064708,-0.084766,0.061167,0.031332,-0.008563,0.069463,-0.000635,0.101565,0.038101,0.028744,0.051044,0.069459,0.044311
92709,-0.051964,-0.073155,-0.132555,0.142857,-0.060264,0.065294,0.022159,0.045203,0.077212,0.031423,0.092991,0.03816,-0.052937,0.099721,0.036041,-0.008329,-0.025692,-0.01897,0.066471,0.02315,0.02046,0.034815,0.013968,-0.008907,0.060066,0.041119,0.062288,0.030598,-0.071553,0.158466,-0.160745,0.123001,-0.065608,-0.011066,0.02118,0.061208,0.015652,-0.030336,-0.020324,-0.010885,0.01463,-0.037099,-0.055533,0.020256,-0.051729
92729,-0.085921,-0.101359,-0.097468,0.131837,0.024164,-0.066221,0.067664,0.052407,-0.057904,-0.012963,-0.124453,-0.025844,0.079587,0.094198,0.023183,-0.055726,0.06096,0.090853,0.051773,-0.013911,0.12968,-0.000482,0.045805,-0.027315,0.12851,-0.072121,0.135555,0.092444,0.087564,-0.004736,0.052506,-0.023,0.02752,-0.061812,-0.010348,0.083566,-0.159406,0.118618,-0.03167,0.065411,0.012346,0.086025,-0.081254,0.14475,0.036169
92765,-0.064109,-0.086,-0.066193,0.212361,0.048079,-0.008529,0.0093,0.203409,0.10624,0.005191,-0.14839,-0.111785,-0.001365,0.36691,0.101867,-0.036314,0.085257,0.074508,0.014542,-0.25866,-0.096312,-0.045166,-0.221369,0.009592,0.195302,-0.010378,0.177153,-0.028999,-0.254148,0.024078,-0.069512,0.009887,-0.107425,-0.115783,0.257409,-0.077556,-0.100119,0.142291,-0.059249,0.178495,0.19682,0.019604,-0.039522,0.10476,0.038655
92771,-0.006987,-0.016825,0.030803,0.080441,0.003645,0.012849,-0.01572,0.041188,0.026776,0.017881,0.004908,0.040488,0.049814,0.065982,0.089274,0.060143,0.017115,0.04481,0.082062,-0.102349,0.028785,-0.04156,0.08197,-0.052558,0.118019,-0.100233,-0.004456,-0.022753,0.09542,0.089721,-0.120867,0.047106,0.045859,-0.028294,-0.041695,0.069579,-0.05655,0.088567,0.012873,0.076585,0.103829,0.046894,0.018947,0.001679,0.014948
92778,-0.014227,0.096586,-0.110352,0.125747,-0.04372,-0.0037,0.030504,0.118662,0.078693,0.05994,-0.062387,0.075123,-0.069275,0.111326,0.081644,-0.022484,0.027382,0.039446,0.08906,0.0124,0.07814,0.019413,-0.012978,-0.00283,0.041392,-0.020507,0.097654,0.058756,-0.023455,0.038257,-0.120916,0.046256,-0.000908,-0.08993,0.068729,-0.031488,0.158562,0.021879,-0.132418,-0.061427,-0.028008,-0.008527,-0.173191,0.094333,-0.033923
92782,0.038034,-0.14121,-0.154362,0.093538,-0.090721,0.09122,0.04441,0.002001,-0.108337,-0.06383,-0.090311,0.12163,-0.043376,0.246324,-0.019174,0.060707,0.01318,0.03778,0.008989,0.033853,0.058165,-0.071661,-0.112281,-0.039032,0.11054,0.014815,0.108577,0.088477,-0.03932,-0.012987,-0.000399,-0.071799,0.088096,-0.07346,0.066496,0.01239,-0.020529,-0.057638,0.02994,0.077243,0.000386,0.055877,-0.086496,0.104275,0.133864
92852,0.085331,0.010396,0.038585,0.009907,-0.052728,0.03301,0.051378,0.019666,0.037989,-0.020833,0.041978,0.155629,-0.205349,0.269231,0.11411,-0.075223,0.088235,-0.008868,0.016617,0.003772,0.060125,0.007089,0.25616,0.003425,0.049333,0.020402,0.166039,0.174702,-0.036598,-0.0426,0.005046,0.081698,-0.014768,-0.079657,0.024895,0.043587,-0.064607,0.005581,-0.057123,0.174884,-0.046555,0.021677,-0.060866,0.046554,-0.055822
92854,0.107791,-0.026441,-0.077132,-0.025015,0.062179,0.011935,0.025555,-0.060515,-0.032061,-0.007227,-0.049439,0.088704,0.032825,0.070375,0.095175,-0.042847,0.005311,-0.014843,0.157048,0.067976,0.088861,-0.126589,0.039331,-0.016099,0.039524,-0.025756,0.002308,0.093155,0.013979,-0.008499,0.084762,0.121159,-0.018481,-0.020424,0.011077,-0.005639,0.095269,0.023669,-0.131358,0.070537,0.029681,0.034561,0.079796,-0.175088,0.06944
92871,0.294234,-0.219577,-0.125428,0.163745,0.216186,0.001581,0.044205,0.002142,0.078451,-0.016088,-0.16019,0.142777,0.03358,0.022934,0.004204,0.114302,0.198581,0.052934,0.232098,0.127508,0.108744,0.025338,0.213927,-0.239757,0.058036,-0.065416,-0.066896,0.251353,0.02103,-0.037295,-0.088928,0.015911,-0.064755,0.068257,-0.002703,0.147759,-0.029516,0.090905,-0.223479,0.034312,-0.140673,0.107078,-0.20183,-0.026985,-0.009093
92890,0.056551,-0.001681,-0.030316,0.043876,0.048852,-0.084528,0.077986,0.049399,0.064695,0.037342,-0.056335,0.000867,-0.093777,0.005071,0.003409,-0.15857,0.105903,-0.02933,0.153438,-0.014342,0.038446,0.046998,-0.000247,-0.018502,-0.080651,0.030066,-0.005731,0.09965,0.034901,-0.004851,-0.08202,0.060606,0.024096,0.061583,0.013709,0.045546,-0.018568,0.045494,0.010408,0.032114,0.045615,-0.028168,-0.02039,0.063661,-0.03644
92894,-0.103132,-0.054636,0.025474,0.053408,0.016949,0.0,0.003333,0.058212,-0.103331,0.186786,0.04374,0.091311,0.005518,0.003136,0.054929,-0.111229,-0.019886,0.019925,0.076593,-0.054879,0.034957,0.099473,-0.061008,0.042073,-0.028283,-0.149535,-0.068779,-0.008252,0.328007,-0.025913,0.056527,-0.032053,-0.02343,-0.09405,0.061323,-0.018521,-0.048475,-0.036931,-0.042787,-0.00657,-0.046551,-0.00136,0.137546,0.020352,0.029802
92917,-0.089655,-0.462121,-0.549155,0.282412,0.607795,0.030303,0.0,-0.073677,-0.253691,-0.27675,-0.117647,-0.099,-0.013319,-0.321335,0.19337,0.125,-0.069959,-0.044248,0.111111,0.404167,0.296736,0.029748,0.06,0.002096,-0.041841,0.283843,0.335034,-0.070064,-0.09589,0.430303,-0.021186,0.044372,0.266321,0.103928,-0.174203,-0.212747,-0.010832,0.055908,-0.182314,-0.148198,0.090909,-0.225575,-0.09462,0.017418,0.007049
92924,0.027942,-0.132466,-0.142542,0.049923,-0.269608,0.148322,-0.082992,-0.019758,-0.13264,-0.08021,0.317033,-0.061881,0.284301,0.066769,-0.018296,0.272192,-0.03855,-0.020048,0.144435,-0.067572,0.108512,0.009685,0.035629,0.025802,0.044824,-0.067901,0.04702,0.006325,0.2445,0.039141,-0.072175,-0.185961,-0.066602,0.026543,0.019476,-0.084322,-0.059353,0.161377,-0.061574,0.003158,-0.055264,0.146612,-0.13174,0.236519,0.024662
92931,-0.177123,0.151557,-0.111021,0.310627,0.136175,-0.147606,0.130948,0.178741,0.037306,0.213713,-0.022383,-0.050153,0.225666,0.027908,0.015671,-0.092393,0.107531,-0.063894,0.03756,0.037486,0.046759,-0.139594,-0.171091,-0.079241,-0.085545,0.02705,-0.038134,0.03223,-0.075988,0.13128,0.054454,0.157684,-0.076873,-0.054187,-0.030506,-0.011,0.064149,0.040107,-0.017294,0.130797,0.091903,-0.040254,-0.033715,0.053583,0.010053
92940,-0.144114,-0.192364,-0.003636,0.093674,0.120968,0.079137,-0.03908,-0.045933,0.336008,-0.027402,0.090699,0.156051,0.083869,-0.009319,0.18301,0.01253,-0.048072,-0.0205,0.194232,0.113913,0.112433,0.144533,0.040084,0.122139,0.194706,-0.033395,0.106105,0.115031,0.077962,0.01761,0.042941,0.015848,-0.152262,-0.3318,0.064996,0.10706,0.047419,0.037913,-0.048346,0.018514,-0.053203,0.118005,-0.099686,0.119097,0.019331
92984,-0.078299,-0.120956,0.06272,0.224631,0.057536,-0.103697,0.033204,-0.074567,-0.044221,0.02214,-0.109969,-0.047738,-0.379096,0.159894,0.020473,0.101204,-0.133603,0.047196,0.012941,-0.213216,0.076148,0.174818,0.127104,-0.0389,0.215045,0.002355,0.042296,0.040258,0.068111,-0.027536,0.012221,0.232332,0.07264,0.012475,-0.063366,0.095137,-0.12677,0.038565,0.089641,0.042978,0.052445,-0.024323,-0.036279,0.108307,0.062429
93031,0.008045,-0.171885,-0.157895,0.144366,0.042308,-0.202952,0.041667,-0.008,0.019713,-0.067663,-0.175306,0.093714,-0.094044,0.042676,-0.018805,0.001127,-0.038288,-0.048009,0.04674,0.19624,0.130648,-0.198957,-0.086768,-0.052257,0.048872,-0.063321,0.066326,0.12201,-0.039446,0.00222,-0.115172,0.166458,-0.227468,0.041667,0.109333,0.038462,-0.115741,0.051047,-0.219178,-0.444976,-0.45977,-0.297872,-0.44697,0.452055,-0.468491
93071,-0.048077,0.016988,-0.154853,0.007212,-0.023866,0.083401,0.071715,-0.007253,0.041951,0.064691,0.05205,0.109249,-0.000182,-0.023853,0.087857,-0.018518,0.03529,-0.032062,0.064854,-0.139653,-0.070409,0.006141,-0.110071,0.025149,0.071142,-0.123048,0.038699,0.072229,0.156896,-0.041644,-0.138243,0.043954,0.015602,0.007576,-0.102339,0.000931,-0.008601,-0.081126,0.132687,0.05722,0.019817,0.015044,-0.129889,0.003075,-0.028538
93079,-0.15662,-0.064796,-0.05,0.160902,0.018135,0.027354,0.037152,0.110448,-0.134409,0.057764,-0.001174,0.120517,-0.053515,-0.018293,-0.031621,-0.019825,0.045211,0.022766,0.033389,0.00447,0.185868,-0.215642,0.029971,0.090655,0.116983,-0.005512,-0.032794,-0.120821,0.117871,0.043732,-0.0554,-0.215377,0.150754,0.067686,-0.051125,0.032866,0.148148,0.179464,-0.092835,0.109554,0.073479,0.040998,-0.09589,0.1,-0.061295
93089,-0.038128,0.046246,-0.002009,0.010929,0.117496,0.02164,-0.001744,0.085871,0.07977,0.042155,-0.02145,0.028392,0.020097,-0.034428,-0.018755,0.073724,-0.025039,0.022673,0.082205,0.060007,0.053874,-0.005355,-0.0403,0.014961,0.078057,-0.033872,0.044709,0.054803,-0.049766,0.009369,-0.028302,-0.002271,-0.058934,0.002168,-0.014978,0.014023,0.000333,0.069121,-0.05141,0.023978,-0.005934,0.033398,0.004684,0.115929,-0.005709
93095,0.046948,-0.103139,-0.1525,0.353982,-0.068845,-0.095929,-0.019151,-0.064908,-0.101016,-0.033898,0.005848,0.092377,-0.021289,0.06284,0.028994,0.165746,-0.100948,0.018977,-0.094154,-0.021131,0.095683,0.040469,-0.0174,-0.141667,-0.027306,-0.018091,-0.06798,0.064076,0.059577,0.088271,0.040556,0.035771,0.089691,-0.06859,-0.06196,-0.002707,-0.159609,0.014858,-0.19669,-0.051506,-0.025063,-0.213368,-0.260349,0.220913,-0.297949
93096,-0.071703,0.163382,0.031694,0.050318,0.022945,0.01405,0.035732,-0.012908,0.098431,0.027273,0.030552,0.112043,-0.062144,0.001176,0.009203,-0.056655,0.028383,-0.1182,0.04831,0.002596,0.091498,0.029854,0.01363,-0.044886,0.084077,-0.012804,0.046137,0.023379,-0.014538,0.059361,-0.066313,0.063565,-0.07379,0.017304,-0.04713,0.066568,-0.037134,0.158609,-0.045007,0.025528,0.064943,0.059335,-0.051485,0.082911,0.038006
93098,-0.04973,-0.084558,-0.116587,0.185528,-0.040333,0.054637,0.132306,-0.02839,0.031635,0.007256,-0.140367,0.004596,-0.043326,0.066948,0.058529,-0.090909,0.0,0.056712,0.03889,0.025455,0.052081,-0.012723,-0.036551,-0.018482,0.12116,-0.040884,-0.010138,0.108007,0.016176,0.022535,-0.033765,0.091442,0.031633,0.045902,0.086709,-0.002943,-0.035257,0.038416,-0.00933,-0.02148,-0.004897,0.021721,-0.065604,0.076075,-0.021804
93101,-0.08377,-0.022347,-0.102135,0.093473,-0.103496,-0.050799,0.052764,0.082339,0.028312,-0.107335,-0.039759,-0.049686,-0.057779,0.092264,-0.023178,0.127282,0.025117,0.075796,0.046114,0.093673,0.027143,0.053034,0.038075,0.010837,0.145716,-0.007507,0.043491,0.081319,0.071327,-0.021348,-0.106706,0.125397,0.031035,-0.007883,0.060077,0.016695,0.054299,0.073909,-0.143578,0.070478,0.036865,0.024711,0.023144,0.085401,0.019739
93132,-0.255405,-0.058563,-0.121798,0.372619,0.04033,-0.090871,0.045851,0.185883,0.022181,-0.055334,-0.186447,0.092706,0.034022,0.104123,-0.090155,-0.196932,0.031492,0.052052,0.122264,0.024799,-0.020476,-0.241554,0.072383,-0.091381,0.214286,-0.068235,0.023232,-0.006417,-0.150522,0.118713,0.108207,0.091981,-0.04838,-0.00227,0.022293,0.11838,-0.02308,0.051324,-0.021116,0.031071,0.057965,0.112482,-0.024951,0.124268,0.039869
93149,0.145522,-0.020847,-0.339987,0.359879,-0.147517,-0.385217,0.411598,0.052104,0.012381,0.225776,-0.185725,0.028275,0.017415,-0.321622,0.132802,-0.158265,0.006964,0.017981,-0.059783,0.063584,-0.01087,-0.070055,-0.254062,0.059406,-0.153271,-0.01766,0.011236,0.053333,-0.105485,0.025943,-0.029885,0.026066,0.066975,-0.058442,0.043678,0.196035,-0.058932,0.154599,-0.054237,0.204301,-0.151786,0.191228,-0.111929,0.276949,0.125974
